# generated by TestWriteLiveGeositeFixture; do not edit by hand
bit_len	1024
rule	4	full	pinggai4.caixin.com
rule	4	full	pinggai5.caixin.com
rule	4	full	pinggai6.caixin.com
rule	4	full	pinggai7.caixin.com
rule	4	full	pinggai8.caixin.com
rule	4	full	pinggai9.caixin.com
rule	4	full	pixel.rustore.ru
rule	4	full	pixel.yandex.com
rule	4	full	prodvizhenie-adv.ozon.ru
rule	4	full	questions-adv.ozon.ru
rule	4	full	r0.mail.ru
rule	4	full	r0.mradx.net
rule	4	full	r1.mail.ru
rule	4	full	reklama.mail.ru
rule	4	full	report.ap.yandex-net.ru
rule	4	full	rs.mail.ru
rule	4	full	rtlog3-applog-hl.fqnovel.com
rule	4	full	rtlog3-applog.fqnovel.com
rule	4	full	rtlog5-applog-hl.fqnovel.com
rule	4	full	rtlog5-applog.fqnovel.com
rule	4	full	sentry-ng.g.smailru.net
rule	4	full	sentry.dev-my.com
rule	4	full	sentry.dev-my.games
rule	4	full	sentry.hetzner.company
rule	4	full	sentry.kontur.host
rule	4	full	sentry.mindbox.ru
rule	4	full	sentry.ozon.ru
rule	4	full	sentry.popmechanic.ru
rule	4	full	sentry.rustore.ru
rule	4	full	sentry.sberauto.com
rule	4	full	sentry.viqeo.tv
rule	4	full	sentry.wb.ru
rule	4	full	sentry.x5.ru
rule	4	full	srch-telemeter10.g.smailru.net
rule	4	full	stacks.vk-portal.net
rule	4	full	stats.dahlmessenger.com
rule	4	full	stats.dev.telega.info
rule	4	full	stats.rustore.ru
rule	4	full	stats.telega.info
rule	4	full	stats.vk-portal.net
rule	4	full	t.mail.ru
rule	4	full	target.vk.com
rule	4	full	top-staging.mail.ru
rule	4	full	tracing-http.megamarket.tech
rule	4	full	visor.sberbank.ru
rule	4	full	web-analytics.wildberries.ru
rule	4	full	whiteline.mail.ru
rule	4	full	wlog.kuaishou.com
rule	4	full	xapi.ozon.by
rule	4	full	xapi.ozon.com
rule	4	full	xapi.ozon.com.by
rule	4	full	xapi.ozon.com.kz
rule	4	full	xapi.ozon.kz
rule	4	full	xapi.ozon.ru
rule	4	full	xapi.ozonru.me
rule	4	full	xray.mail.ru
rule	5	regex	^speed\.(coe|open)\.ad\.[a-z]{2,6}\.prod\.hosts\.ooklaserver\.net$
rule	6	suffix	1rx.io
rule	6	suffix	2mdn-cn.net
rule	6	suffix	2mdn.net
rule	6	suffix	51.la
rule	6	suffix	51y5.net
rule	6	suffix	7box.vip
rule	6	suffix	a.adtng.com
rule	6	suffix	a.alimama.cn
rule	6	suffix	a.market.xiaomi.com
rule	6	suffix	a.youdao.com
rule	6	suffix	aaid.umeng.com
rule	6	suffix	aaxads.com
rule	6	suffix	acjs.aliyun.com
rule	6	suffix	ad-delivery.net
rule	6	suffix	ad-srv.net
rule	6	suffix	ad.12306.cn
rule	6	suffix	ad.api.3g.youku.com
rule	6	suffix	ad.api.mobile.youku.com
rule	6	suffix	ad.api.moji.com
rule	6	suffix	ad.browser.qq.com
rule	6	suffix	ad.cctv.com
rule	6	suffix	ad.games.dmm.com
rule	6	suffix	ad.hpplay.cn
rule	6	suffix	ad.intl.xiaomi.com
rule	6	suffix	ad.m.iqiyi.com
rule	6	suffix	ad.mail.ru
rule	6	suffix	ad.mi.com
rule	6	suffix	ad.mobile.youku.com
rule	6	suffix	ad.qq.com
rule	6	suffix	ad.qun.qq.com
rule	6	suffix	ad.sina.com.cn
rule	6	suffix	ad.tencentmusic.com
rule	6	suffix	ad.toutiao.com
rule	6	suffix	ad.us.sinaimg.cn
rule	6	suffix	ad.wang502.com
rule	6	suffix	ad.weixin.qq.com
rule	6	suffix	ad.xiaomi.com
rule	6	suffix	ad1.xiaomi.com
rule	6	suffix	adash-c.m.taobao.com
rule	6	suffix	adash-c.ut.taobao.com
rule	6	suffix	adash-emas.cn-hangzhou.aliyuncs.com
rule	6	suffix	adash.m.taobao.com
rule	6	suffix	adash.man.aliyuncs.com
rule	6	suffix	adashbc.m.taobao.com
rule	6	suffix	adashbc.ut.taobao.com
rule	6	suffix	adashx.m.taobao.com
rule	6	suffix	adashx.ut.amap.com
rule	6	suffix	adashx.ut.ele.me
rule	6	suffix	adashx.ut.youku.com
rule	6	suffix	adashx4ae.ut.taobao.com
rule	6	suffix	adashx4yt.m.taobao.com
rule	6	suffix	adashxgc.ut.taobao.com
rule	6	suffix	adbehavior.ximalaya.com
rule	6	suffix	adbkwai.com
rule	6	suffix	adbox.sina.com.cn
rule	6	suffix	adbutter.net
rule	6	suffix	adc.hpplay.cn
rule	6	suffix	adcolony.com
rule	6	suffix	addthisedge.com
rule	6	suffix	adeng.hpplay.cn
rule	6	suffix	adfilter.imtt.qq.com
rule	6	suffix	adfox.ru
rule	6	suffix	adfox.yandex.ru
rule	6	suffix	adimg.mobile.sina.cn
rule	6	suffix	adimg.uve.weibo.com
rule	6	suffix	adinplay.com
rule	6	suffix	adivery.com
rule	6	suffix	adivery.ir
rule	6	suffix	adjust.com
rule	6	suffix	adjust.io
rule	6	suffix	adjust.net.in
rule	6	suffix	adjust.world
rule	6	suffix	adkwai.com
rule	6	suffix	admetrica.ru
rule	6	suffix	admob-cn.com
rule	6	suffix	admob.com
rule	6	suffix	admob.xiaomi.com
rule	6	suffix	admusicpic.music.126.net
rule	6	suffix	adnet.qq.com
rule	6	suffix	adnet.sohu.com
rule	6	suffix	adnxs.com
rule	6	suffix	adping.qq.com
rule	6	suffix	adpm.app.qq.com
rule	6	suffix	adq.chinaso.com
rule	6	suffix	ads-api.duolingo.com
rule	6	suffix	ads-pixiv.net
rule	6	suffix	ads-twitter.com
rule	6	suffix	ads-union.jd.com
rule	6	suffix	ads-uo.api.leiniao.com
rule	6	suffix	ads-ut.api.leiniao.com
rule	6	suffix	ads.api.my7v.com
rule	6	suffix	ads.huan.tv
rule	6	suffix	ads.huantest.com
rule	6	suffix	ads.music.126.net
rule	6	suffix	ads.sber.ru
rule	6	suffix	ads.service.kugou.com
rule	6	suffix	ads.sina.com
rule	6	suffix	ads.sohu.com
rule	6	suffix	ads.trafficjunky.net
rule	6	suffix	ads.uc.cn
rule	6	suffix	ads.union.jd.com
rule	6	suffix	ads.unitychina.cn
rule	6	suffix	ads.viqeo.tv
rule	6	suffix	ads.wteam.xyz
rule	6	suffix	ads.yahoo.com
rule	6	suffix	ads.yandex
rule	6	suffix	ads.yandex.ru
rule	6	suffix	ads.youtube.com
rule	6	suffix	adsadvisor.io
rule	6	suffix	adscdn.baidu.com
rule	6	suffix	adsclick.qq.com
rule	6	suffix	adse.wsa.ximalaya.com
rule	6	suffix	adse.ximalaya.com
rule	6	suffix	adsense.com
rule	6	suffix	adsensecustomsearchads.com
rule	6	suffix	adsenseformobileapps.com
rule	6	suffix	adservice.google.com
rule	6	suffix	adservice.sigmob.cn
